,"episode","week","Total_hosp","new_hosp","new_deaths","H_term","D_term","Lockdown_term","reward","action","delta","k0","error","initial_stage"
41,6,20,11082.2664940917,1.40950997200203,14.8222743773368,7.04754986001013,14.8222743773368,313.699576501608,-335.569400738955,85,0.7,0.8,"False","bad"
42,7,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,49,0,0,"False","med"
43,7,12,131037.529457037,164409.048115376,27137.7462441353,822045.24057688,27137.7462441353,221.799306052197,-849404.786127068,4,0,0.4,"False","med"
44,7,14,117651.366055709,89156.699285652,27239.8789901122,445783.49642826,27239.8789901122,236.489712730958,-473259.865131103,27,0.2,0.5,"False","med"
45,7,16,74414.1625378017,28854.46118604,12918.5039406882,144272.3059302,12918.5039406882,224.032581556547,-157414.842452445,48,0.4,0.4,"False","med"
46,7,18,44576.2485762127,13420.2135153991,4928.44937543289,67101.0675769954,4928.44937543289,99.913565109283,-72129.4305175376,11,0.1,0,"False","med"
47,7,20,29577.6462372899,12112.6587465489,3081.42450337528,60563.2937327443,3081.42450337528,133.749566282623,-63778.4678024022,26,0.2,0.4,"False","med"
48,8,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,12,0,0,"False","med"
49,8,12,121590.037166563,147685.471090331,27904.9307732861,738427.355451655,27904.9307732861,184.991679748579,-766517.27790469,111,1,0.1,"False","med"
50,8,14,76486.8859027607,33246.7239635699,21440.9922184526,166233.61981785,21440.9922184526,225.100788397759,-187899.7128247,70,0.6,0.4,"False","med"
51,8,16,39608.3290022974,4434.53593304428,5138.74806699192,22172.6796652214,5138.74806699192,212.647815491638,-27524.0755477049,102,0.9,0.3,"False","med"
52,8,18,20102.5309303679,740.682065396296,1015.97800541712,3703.41032698148,1015.97800541712,210.257329435253,-4929.64566183385,83,0.7,0.6,"False","med"
53,8,20,10161.3496893004,118.243326962884,176.736909482781,591.216634814421,176.736909482781,188.223120742924,-956.176665040127,110,1,0,"False","med"
54,9,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,85,0,0,"False","good"
55,9,12,49.4017599244819,57.3684712879018,11.3898841128672,57.3684712879018,11.3898841128672,285.186546580189,-353.944901980958,110,1,0,"False","good"
56,9,14,37.6779305943595,24.9060724166519,10.3210294512764,24.9060724166519,10.3210294512764,276.612364072422,-311.83946594035,0,0,0,"False","good"
57,9,16,43.0202741051013,42.7488786076208,6.19874278663121,42.7488786076208,6.19874278663121,276.612364072422,-325.559985466674,0,0,0,"False","good"
58,9,18,62.813813949953,66.3527401070639,12.1029426575791,66.3527401070639,12.1029426575791,456.843439140628,-535.299121905271,30,0.2,0.8,"False","good"
59,9,20,60.8931361529314,52.5726300481049,9.34372278249877,52.5726300481049,9.34372278249877,276.612364072422,-338.528716903025,0,0,0,"False","good"
60,10,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,64,0,0,"False","good"
61,10,12,56.0364084088731,70.0178197041449,10.9715388738621,70.0178197041449,10.9715388738621,347.45790720625,-428.447265784257,14,0.1,0.3,"False","good"
62,10,14,60.3135259438824,53.6008965290925,13.9523764655289,53.6008965290925,13.9523764655289,474.548565855253,-542.101838849874,20,0.1,0.9,"False","good"
63,10,16,35.6730728526397,10.6590898191961,5.76162220635946,10.6590898191961,5.76162220635946,440.628094640265,-457.048806665821,73,0.6,0.7,"False","good"
64,10,18,20.8563001068312,5.47759722385481,1.83798350605811,5.47759722385481,1.83798350605811,323.138937079708,-330.454517809621,2,0,0.2,"False","good"
65,10,20,13.7887923855418,5.44302143048495,1.31482224072316,5.44302143048495,1.31482224072316,457.779185274221,-464.537028945429,41,0.3,0.8,"False","good"
66,11,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,118,0,0,"False","good"
67,11,12,50.9244526357021,60.7032515833519,10.8141928990288,60.7032515833519,10.8141928990288,351.159634188574,-422.677078670955,58,0.5,0.3,"False","good"
68,11,14,53.0872542660113,46.9250579487687,12.0117170481029,46.9250579487687,12.0117170481029,373.387635927578,-432.32441092445,48,0.4,0.4,"False","good"
69,11,16,40.246620705951,23.9782246506937,8.02853172419537,23.9782246506937,8.02853172419537,417.896254311414,-449.903010686303,50,0.4,0.6,"False","good"
70,11,18,26.2481091996477,10.9114938965954,3.80420614734021,10.9114938965954,3.80420614734021,372.462319140881,-387.178019184816,37,0.3,0.4,"False","good"
71,11,20,16.4379522542019,5.7135477081467,2.04403984937368,5.7135477081467,2.04403984937368,443.699806572096,-451.457394129616,117,1,0.7,"False","good"
72,12,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,19,0,0,"False","good"
73,12,12,35.0227230357785,34.8144950487925,9.01489631663244,34.8144950487925,9.01489631663244,474.548565855253,-518.377957220678,20,0.1,0.9,"False","good"
74,12,14,20.2249721393319,5.58167172473042,3.65539980776846,5.58167172473042,3.65539980776846,492.827989686886,-502.065061219385,32,0.2,1,"False","good"
75,12,16,10.4552784353511,0.783307805944123,0.744362196441915,0.783307805944123,0.744362196441915,435.125624064329,-436.653294066715,7,0,0.7,"False","good"
76,12,18,5.41473242047543,0.291447139322851,0.169268389681137,0.291447139322851,0.169268389681137,438.847749904912,-439.308465433916,51,0.4,0.7,"False","good"
77,12,20,2.85146618190064,0.221679240684471,0.0551754709126534,0.221679240684471,0.0551754709126534,276.612364072422,-276.889218784019,0,0,0,"False","good"
78,13,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,118,0,0,"False","bad"
79,13,12,164865.957712879,16900.085400348,21141.8810024058,84500.4270017402,21141.8810024058,286.407224945483,-105928.715229091,53,0.4,0.9,"False","bad"
80,13,14,82602.9720395945,1015.45248599495,3272.48479833592,5077.26242997476,3272.48479833592,165.133620741931,-8514.88084905262,52,0.4,0.8,"False","bad"
81,13,16,41591.2702149112,77.9617305954098,426.451149777042,389.808652977049,426.451149777042,301.516669832814,-1117.7764725869,30,0.2,0.8,"False","bad"
82,13,18,20988.9082683062,8.05988077646199,53.3129005570625,40.29940388231,53.3129005570625,253.903592430753,-347.515896870126,48,0.4,0.4,"False","bad"
83,13,20,10598.7156296052,1.18558117291518,6.79400287666637,5.92790586457592,6.79400287666637,336.388555772881,-349.110464514123,54,0.4,1,"False","bad"
84,14,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,108,0,0,"False","med"
85,14,12,125236.941534442,154242.875572835,27299.9679279666,771214.377864176,27299.9679279666,211.221036597293,-798725.56682874,69,0.6,0.3,"False","med"
86,14,14,87684.4224847853,47193.3351188007,22894.3553791158,235966.675594003,22894.3553791158,277.717686972109,-259138.748660091,107,0.9,0.8,"False","med"
87,14,16,47919.3331281972,9227.86450810414,6054.16317354016,46139.3225405207,6054.16317354016,165.967418443453,-52359.4531325043,0,0,0,"False","med"
88,14,18,29367.6671218943,8900.45056382187,2533.52919398481,44502.2528191094,2533.52919398481,189.119846297381,-47224.9018593916,114,1,0.4,"False","med"
89,14,20,15923.4635670048,2291.86437399902,1313.17026044789,11459.3218699951,1313.17026044789,176.833695452734,-12949.3258258957,91,0.8,0.3,"False","med"
90,15,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,52,0,0,"False","good"
91,15,12,32.7661595350609,31.3176191864862,8.73818574227912,31.3176191864862,8.73818574227912,495.593970535617,-535.649775464382,65,0.5,1,"False","good"
92,15,14,21.1384871472298,8.77115060450989,3.31720633300687,8.77115060450989,3.31720633300687,282.114834648358,-294.203191585875,66,0.6,0,"False","good"
93,15,16,15.5157250125773,8.52928345256695,2.14871798974985,8.52928345256695,2.14871798974985,346.532590419552,-357.210591861869,3,0,0.3,"False","good"
94,15,18,10.9339149704301,5.33422941725248,1.59064438149875,5.33422941725248,1.59064438149875,475.484311988846,-482.409185787597,31,0.2,0.9,"False","good"
95,15,20,6.78951277495335,2.37414947324618,0.66304478969992,2.37414947324618,0.66304478969992,300.670600526563,-303.707794789509,12,0.1,0.1,"False","good"
96,16,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,15,0,0,"False","med"
97,16,12,115893.538103399,138968.499333345,26557.4574328989,694842.496666724,26557.4574328989,226.527567292104,-721626.481666915,103,0.9,0.4,"False","med"
98,16,14,74658.076844375,33397.6132176713,19081.4789497222,166988.066088356,19081.4789497222,251.80595942806,-186321.350997507,72,0.6,0.6,"False","med"
99,16,16,41211.9281511116,8419.94896724964,5014.10329863401,42099.7448362482,5014.10329863401,165.967418443453,-47279.8155533257,0,0,0,"False","med"
100,16,18,24346.767333219,6243.71933673101,2059.52500897729,31218.5966836551,2059.52500897729,237.274282927626,-33515.39597556,20,0.1,0.9,"False","med"
101,16,20,12998.8492196635,1425.65249920551,725.406737709124,7128.26249602754,725.406737709124,202.540855589016,-8056.21008932568,89,0.8,0.1,"False","med"
102,17,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,96,0,0,"False","good"
103,17,12,34.7330163829673,34.3565425154494,9.00735624009512,34.3565425154494,9.00735624009512,481.5036844684,-524.867583223945,108,0.9,0.9,"False","good"
104,17,14,21.5530724188615,7.93202696756047,3.82453580635481,7.93202696756047,3.82453580635481,397.790928873909,-409.547491647824,71,0.6,0.5,"False","good"
105,17,16,13.7434611888431,5.25509940721587,1.54768939994231,5.25509940721587,1.54768939994231,280.334489913005,-287.137278720163,44,0.4,0,"False","good"
106,17,18,9.15308023961987,3.84545331566047,1.182042746698,3.84545331566047,1.182042746698,463.556558728103,-468.584054790462,118,1,0.8,"False","good"
107,17,20,5.06959050855581,0.924483016670256,0.472098996258952,0.924483016670256,0.472098996258952,373.387635927578,-374.784217940508,48,0.4,0.4,"False","good"
108,18,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,120,0,0,"False","bad"
109,18,12,166799.565538471,19872.2321685885,21500.9786067306,99361.1608429427,21500.9786067306,171.111927948113,-121033.251377621,110,1,0,"False","bad"
110,18,14,83879.579726801,1799.22818280853,3927.17666482011,8996.14091404267,3927.17666482011,142.230696246669,-13065.5482751094,38,0.3,0.5,"False","bad"
111,18,16,42223.2342138808,139.74508772336,553.011231115537,698.725438616798,553.011231115537,183.174869367019,-1434.91153909935,11,0.1,0,"False","bad"
112,18,18,21322.664593974,43.6507938768759,78.3164928436126,218.253969384379,78.3164928436126,272.586595747903,-569.157057975895,115,1,0.5,"False","bad"
113,18,20,10767.8729407908,5.25416311458548,12.4007689024842,26.2708155729274,12.4007689024842,313.699576501608,-352.37116097702,85,0.7,0.8,"False","bad"
114,19,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,54,0,0,"False","bad"
115,19,12,165519.359554309,17905.6801391541,21231.1792512397,89528.4006957707,21231.1792512397,261.075374438597,-111020.655321449,7,0,0.7,"False","bad"
116,19,14,83380.2565699399,1783.10227430165,3506.08733353651,8915.51137150825,3506.08733353651,126.091697853649,-12547.6904028984,47,0.4,0.3,"False","bad"
117,19,16,42064.1468032715,256.129350265323,541.882687768426,1280.64675132662,541.882687768426,290.236760770012,-2112.76619986505,62,0.5,0.7,"False","bad"
118,19,18,21232.1088731081,29.3439060867531,78.4693004348958,146.719530433766,78.4693004348958,206.357838514705,-431.546669383366,45,0.4,0.1,"False","bad"
119,19,20,10724.8446412161,9.2442509104183,12.2924019888754,46.2212545520915,12.2924019888754,221,-279.513656540967,24,0.2,0.2,"False","bad"
120,20,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,4,0,0,"False","bad"
121,20,12,168007.456378352,21807.2709850729,21545.364410507,109036.354925364,21545.364410507,165.967418443453,-130747.686754315,0,0,0,"False","bad"
122,20,14,86005.3333452799,4189.84160625779,4381.91749008806,20949.208031289,4381.91749008806,135.060473038655,-25466.1859944157,70,0.6,0.4,"False","bad"
123,20,16,43373.237637161,373.431488514479,789.811847438671,1867.15744257239,789.811847438671,300.899077384642,-2957.86836739571,19,0.1,0.8,"False","bad"
124,20,18,21872.8180155052,18.919090159434,109.177551816701,94.5954507971698,109.177551816701,315.645193272801,-519.418195886672,64,0.5,0.9,"False","bad"
125,20,20,11042.4174494875,1.44964991713459,13.4529238389774,7.24824958567295,13.4529238389774,238.78855124823,-259.489724672881,58,0.5,0.3,"False","bad"
126,21,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,115,0,0,"False","good"
127,21,12,40.2059846338658,43.0591107624579,9.59828019600788,43.0591107624579,9.59828019600788,436.986686984621,-489.644077943086,29,0.2,0.7,"False","good"
128,21,14,42.9238744215887,40.5547566795877,6.98868733377939,40.5547566795877,6.98868733377939,276.612364072422,-324.155808085789,0,0,0,"False","good"
129,21,16,59.4835892274094,61.179589242207,11.3189409568819,61.179589242207,11.3189409568819,455.907693007034,-528.406223206123,19,0.1,0.8,"False","good"
130,21,18,44.772148157924,26.087072540638,7.80387779943404,26.087072540638,7.80387779943404,372.462319140881,-406.353269480953,37,0.3,0.4,"False","good"
131,21,20,29.636157663137,12.6418934519927,4.68045505937363,12.6418934519927,4.68045505937363,479.125719644491,-496.448068155857,75,0.6,0.9,"False","good"
132,22,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,6,0,0,"False","med"
133,22,12,132410.915065445,166086.465081004,27950.8883013069,830432.325405022,27950.8883013069,196.659588509238,-858579.873294838,57,0.5,0.2,"False","med"
134,22,14,101821.5185919,64350.885706413,26572.2876196807,321754.428532065,26572.2876196807,264.376856784159,-348591.09300853,73,0.6,0.7,"False","med"
135,22,16,55243.4527605424,10149.1005351596,8095.13470337796,50745.5026757979,8095.13470337796,236.489712730958,-59077.1270919068,27,0.2,0.5,"False","med"
136,22,18,29865.5462984224,4109.51403054444,2039.17206476168,20547.5701527222,2039.17206476168,151.733704790224,-22738.4759222741,45,0.4,0.1,"False","med"
137,22,20,16380.2205689054,2380.26751231958,883.935227884895,11901.3375615979,883.935227884895,247.610867237535,-13032.8836567203,70,0.6,0.4,"False","med"
138,23,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,54,0,0,"False","bad"
139,23,12,164839.633437107,16860.3632610282,21140.749942899,84301.8163051411,21140.749942899,288.90221068104,-105731.468458721,108,0.9,0.9,"False","bad"
140,23,14,82865.909062984,1454.45222109638,3302.97300351205,7272.26110548189,3302.97300351205,99.5804510660718,-10674.81456006,0,0,0,"False","bad"
141,23,16,42002.672173588,543.768272574059,540.471976987449,2718.84136287029,540.471976987449,229.322218756125,-3488.63555861387,14,0.1,0.3,"False","bad"
142,23,18,21248.1889098414,115.109978042744,115.140578267958,575.549890213718,115.140578267958,328.222921729739,-1018.91339021142,87,0.7,1,"False","bad"
143,23,20,10728.8462981768,7.09563635472015,18.8525070775007,35.4781817736007,18.8525070775007,314.239680160252,-368.570369011353,96,0.8,0.8,"False","bad"
144,24,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,79,0,0,"False","good"
145,24,12,73.7912813962622,102.785205683391,12.2169801874028,102.785205683391,12.2169801874028,277.537680859119,-392.539866729913,11,0.1,0,"False","good"
146,24,14,154.364797934682,189.683026604295,31.0729078173007,189.683026604295,31.0729078173007,396.915502066994,-617.67143648859,60,0.5,0.5,"False","good"
147,24,16,156.168479066737,136.074848740526,32.3637735061621,136.074848740526,32.3637735061621,347.45790720625,-515.896529452938,14,0.1,0.3,"False","good"
148,24,18,229.185814177527,261.165347439829,34.6472063092527,261.165347439829,34.6472063092527,277.537680859119,-573.350234608201,11,0.1,0,"False","good"
149,24,20,311.649819892188,320.005821164727,67.6907321977586,320.005821164727,67.6907321977586,480.758049554471,-868.454602916957,97,0.8,0.9,"False","good"
150,25,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,64,0,0,"False","bad"
151,25,12,168007.456378352,21807.2709850729,21545.364410507,109036.354925364,21545.364410507,165.967418443453,-130747.686754315,0,0,0,"False","bad"
152,25,14,86454.8468701404,4897.08156055063,4433.48757100953,24485.4078027531,4433.48757100953,99.5804510660718,-29018.4758248287,0,0,0,"False","bad"
153,25,16,44011.6068150678,1058.72245593299,968.364906938697,5293.61227966495,968.364906938697,185.020763342583,-6446.99794994623,44,0.4,0,"False","bad"
154,25,18,22263.8818882688,169.539052249906,203.867318925445,847.695261249529,203.867318925445,198.442596347531,-1250.00517652251,12,0.1,0.1,"False","bad"
155,25,20,11243.8022066919,20.4091790370319,36.7510322767563,102.04589518516,36.7510322767563,313.129695821465,-451.926623283381,74,0.6,0.8,"False","bad"
156,26,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,66,0,0,"False","good"
157,26,12,77.2981679824308,109.889241620155,12.3168196794996,109.889241620155,12.3168196794996,276.612364072422,-398.818425372076,0,0,0,"False","good"
158,26,14,125.994409908978,140.935419792039,28.5504820765867,140.935419792039,28.5504820765867,494.689052607178,-664.174954475803,54,0.4,1,"False","good"
159,26,16,75.0765981686322,23.2886822337477,12.5969367177745,23.2886822337477,12.5969367177745,439.752667833351,-475.638286784873,62,0.5,0.7,"False","good"
160,26,18,40.5074866709211,5.76601063052109,3.69406114068548,5.76601063052109,3.69406114068548,479.125719644491,-488.585791415698,75,0.6,0.9,"False","good"
161,26,20,21.2156492726046,1.67977721960263,0.88085104275782,1.67977721960263,0.88085104275782,303.467409580448,-306.028037842808,45,0.4,0.1,"False","good"
162,27,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,56,0,0,"False","good"
163,27,12,48.6790940976625,57.006719148283,10.5198300096392,57.006719148283,10.5198300096392,373.387635927578,-440.914185085501,48,0.4,0.4,"False","good"
164,27,14,44.5282865232753,34.4132150483483,10.2973128413898,34.4132150483483,10.2973128413898,421.308928956747,-466.019456846485,94,0.8,0.6,"False","good"
165,27,16,28.2662610861074,11.196760342514,5.02628463107547,11.196760342514,5.02628463107547,353.667390905469,-369.890435879058,91,0.8,0.3,"False","good"
166,27,18,17.8436110571805,6.89969344034294,2.14967176133226,6.89969344034294,2.14967176133226,276.612364072422,-285.661729274097,0,0,0,"False","good"
167,27,20,20.4223992753235,19.3230914236452,2.37259205257969,19.3230914236452,2.37259205257969,279.409173126307,-301.104856602532,33,0.3,0,"False","good"
168,28,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,63,0,0,"False","med"
169,28,12,131015.62708161,163068.705974398,28650.4671143478,815343.529871989,28650.4671143478,170.248298735003,-844164.245285072,88,0.8,0,"False","med"
170,28,14,90024.8858715432,47930.0224517955,25493.8212662644,239650.112258977,25493.8212662644,252.308795322304,-265396.242320564,83,0.7,0.6,"False","med"
171,28,16,47819.0865906099,7381.49279682442,6589.20785430018,36907.4639841221,6589.20785430018,182.080445748269,-43678.7522841706,45,0.4,0.1,"False","med"
172,28,18,27223.8265573494,5888.71428999965,1886.0671945189,29443.5714499983,1886.0671945189,138.306182036211,-31467.9448265534,0,0,0,"False","med"
173,28,20,16938.0116084884,5356.61501515154,1363.39280828164,26783.0750757577,1363.39280828164,229.352251030459,-28375.8201350698,52,0.4,0.8,"False","med"
174,29,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,87,0,0,"False","med"
175,29,12,94844.1676817962,105858.962750909,23445.5368814799,529294.813754543,23445.5368814799,299.308417299864,-553039.659053323,109,0.9,1,"False","med"
176,29,14,58300.6201969065,21269.6922701386,11065.3169882766,106348.461350693,11065.3169882766,196.659588509238,-117610.437927479,57,0.5,0.2,"False","med"
177,29,16,33008.2745427992,7365.10980081784,4030.80547112664,36825.5490040892,4030.80547112664,165.133620741931,-41021.4880959578,52,0.4,0.8,"False","med"
178,29,18,17530.5587728424,1967.51568257826,1042.90144588181,9837.57841289131,1042.90144588181,138.306182036211,-11018.7860408093,0,0,0,"False","med"
179,29,20,9983.44112848702,1928.77642208422,527.83816832046,9643.88211042109,527.83816832046,291.891880203162,-10463.6121589447,95,0.8,0.7,"False","med"
180,30,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,107,0,0,"False","med"
181,30,12,125236.941534442,154242.875572835,27299.9679279666,771214.377864176,27299.9679279666,211.221036597293,-798725.56682874,69,0.6,0.3,"False","med"
182,30,14,110346.353954986,84809.7583797549,25128.431075906,424048.791898775,25128.431075906,165.967418443453,-449343.190393124,0,0,0,"False","med"
183,30,16,95696.9594932927,68087.8717684497,17482.9248292198,340439.358842248,17482.9248292198,235.373074978783,-358157.656746447,5,0,0.5,"False","med"
184,30,18,72610.845561907,42964.1808767386,11006.5852113315,214820.904383693,11006.5852113315,165.967418443453,-225993.457013468,0,0,0,"False","med"
185,30,20,60746.894682293,40209.4185119581,9883.17657559448,201047.092559791,9883.17657559448,184.575431483826,-211114.844566869,100,0.9,0.1,"False","med"
186,31,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,57,0,0,"False","bad"
187,31,12,165897.150958434,18488.3868610918,21308.9140214056,92441.9343054588,21308.9140214056,239.177393218589,-113990.025720083,82,0.7,0.5,"False","bad"
188,31,14,83492.3682578898,1731.82623947237,3629.19891460522,8659.13119736187,3629.19891460522,135.916540375263,-12424.2466523424,103,0.9,0.4,"False","bad"
189,31,16,42053.6595820933,157.330974870304,530.741692783424,786.654874351521,530.741692783424,248.688204978122,-1566.08477211307,92,0.8,0.4,"False","bad"
190,31,18,21218.5806274765,13.5005298950779,71.5790736861772,67.5026494753896,71.5790736861772,297.787254520386,-436.868977681953,40,0.3,0.7,"False","bad"
191,31,20,10713.8874193916,1.45052811367963,9.07285371489563,7.25264056839813,9.07285371489563,191.838087560883,-208.163581844177,66,0.6,0,"False","bad"
192,32,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,106,0,0,"False","med"
193,32,12,117357.262183024,141787.044954279,25859.3134392954,708935.224771397,25859.3134392954,248.504477082498,-735043.042687774,6,0,0.6,"False","med"
194,32,14,108811.132843892,87121.681465396,21941.6123640616,435608.40732698,21941.6123640616,165.967418443453,-457715.987109485,0,0,0,"False","med"
195,32,16,102822.069459608,80144.502308995,19644.2211775926,400722.511544975,19644.2211775926,198.164242539375,-420564.896965107,90,0.8,0.2,"False","med"
196,32,18,63062.8173933688,22652.1340911405,12027.0376581021,113260.670455703,12027.0376581021,210.695780513144,-125498.403894318,58,0.5,0.3,"False","med"
197,32,20,32961.8993347853,3578.84156509257,3476.88647726925,17894.2078254628,3476.88647726925,178.088058938584,-21549.1823616707,54,0.4,1,"False","med"
198,33,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,26,0,0,"False","med"
199,33,12,107000.464540854,124964.717480895,25072.1477059611,624823.587404474,25072.1477059611,264.879692678403,-650160.614803114,84,0.7,0.7,"False","med"
200,33,14,68430.8624041625,29002.4531241549,15438.288654249,145012.265620774,15438.288654249,250.182562514829,-160700.736837538,39,0.3,0.6,"False","med"
201,33,16,36959.2094153559,5923.13511919442,4360.07714633449,29615.6755959721,4360.07714633449,157.652075922557,-34133.4048182292,40,0.3,0.7,"False","med"
202,33,18,19026.9301130469,1089.16955661803,990.823151768242,5445.84778309015,990.823151768242,290.236760770012,-6726.9076956284,62,0.5,0.7,"False","med"
203,33,20,9746.08267017852,330.661502272368,214.643159874901,1653.30751136184,214.643159874901,185.618009175353,-2053.56868041209,55,0.5,0,"False","med"
204,34,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,0,0,0,"False","good"
205,34,12,47.2955097921293,54.8358092441972,10.2523777867635,54.8358092441972,10.2523777867635,393.21377508467,-458.301962115631,16,0.1,0.5,"False","good"
206,34,14,38.2600980141904,25.2564089905685,8.77464222728297,25.2564089905685,8.77464222728297,493.76373582048,-527.794787038331,43,0.3,1,"False","good"
207,34,16,20.1266813255799,2.52776991566518,2.48179881840023,2.52776991566518,2.48179881840023,498.84736216644,-503.856930900505,109,0.9,1,"False","good"
208,34,18,10.2145631893849,0.323050885508232,0.428486213317799,0.323050885508232,0.428486213317799,460.484846796272,-461.236383895098,74,0.6,0.8,"False","good"
209,34,20,5.17634569608885,0.069937337874198,0.0765738869936328,0.069937337874198,0.0765738869936328,458.704502060919,-458.851013285787,52,0.4,0.8,"False","good"
210,35,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,113,0,0,"False","good"
211,35,12,77.2981679824308,109.889241620155,12.3168196794996,109.889241620155,12.3168196794996,276.612364072422,-398.818425372076,0,0,0,"False","good"
212,35,14,125.994409908978,140.935419792039,28.5504820765867,140.935419792039,28.5504820765867,493.76373582048,-663.249637689106,43,0.3,1,"False","good"
213,35,16,98.2142725362547,64.3975316565246,14.3703635142394,64.3975316565246,14.3703635142394,276.612364072422,-355.380259243186,0,0,0,"False","good"
214,35,18,104.214163644425,88.8077114890465,17.892894561418,88.8077114890465,17.892894561418,475.484311988846,-582.184918039311,31,0.2,0.9,"False","good"
215,35,20,60.6544503224542,16.2578368137861,9.02832094069097,16.2578368137861,9.02832094069097,482.197431576322,-507.483589330799,119,1,0.9,"False","good"
216,36,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,1,0,0,"False","good"
217,36,12,45.4742753250922,51.6506857531357,10.1980168381529,51.6506857531357,10.1980168381529,396.010584138555,-457.859286729844,49,0.4,0.5,"False","good"
218,36,14,58.1590353828603,62.4071087246207,10.0268080269859,62.4071087246207,10.0268080269859,276.612364072422,-349.046280824028,0,0,0,"False","good"
219,36,16,164.383554547011,229.782239563237,23.251611330803,229.782239563237,23.251611330803,299.745283739865,-552.779134633905,1,0,0.1,"False","good"
220,36,18,277.718986315095,314.917749179051,60.0989467306813,314.917749179051,60.0989467306813,459.609419989358,-834.62611589909,63,0.5,0.8,"False","good"
221,36,20,198.659505716473,106.571779831129,38.4845981027207,106.571779831129,38.4845981027207,395.085267351857,-540.141645285707,38,0.3,0.5,"False","good"
222,37,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,2,0,0,"False","med"
223,37,12,121590.037166563,147685.471090331,27904.9307732861,738427.355451655,27904.9307732861,184.991679748579,-766517.27790469,111,1,0.1,"False","med"
224,37,14,82671.6278065733,43638.1321709627,22023.157553508,218190.660854813,22023.157553508,165.967418443453,-240379.785826765,0,0,0,"False","med"
225,37,16,50718.0784770308,17399.3064277488,7943.47176114232,86996.5321387442,7943.47176114232,289.318458945793,-95229.3223588324,119,1,0.9,"False","med"
226,37,18,27245.1137144617,3664.45837905193,2188.5506959502,18322.2918952596,2188.5506959502,152.186163754444,-20663.0287549643,56,0.5,0.1,"False","med"
